cumatrixid,cumatrixtitle,cumatrixitemid,cumatrixitemtitle,cumatrixgrpids,cumatrixtags,posterid,pvnum,visitduration,accSubscribeNum,logdate
0000015E1370AFB4000000016375706F795F72656C656173654355,嬰兒與母親,0000015E13B67D7F0000005F6375706F795F72656C656173654349,長相X性格X身高X智商，父母基因大PK 寶寶像誰比較多？,"['Babyhome_tw', 'life_tw', 'parenting_tw']",['empty'],9D810456,2,175,1,2019-08-09
000001606D62AE66000000016375706F795F72656C656173654355,頂尖人才這樣來,000001606D9FCF88000000716375706F795F72656C656173654349,關於招募，雇主品牌比你想像的還更重要！,"['WhiteCollar_tw', 'business_tw', 'tech_tw', 'startups_tw']","['創業', '商業', '招募']",96910144,1,15,2,2019-08-09
000001628AA23F3D000000016375706F795F72656C656173654355,艾蜜莉-自由之路｜投資新手9堂課,000001628AA4D63C000000016375706F795F72656C656173654349,我完全不懂投資，要怎麼開始？,"['WhiteCollar_tw', 'business_tw', 'FinancialManagement_tw']","['價值投資法', '投資理財', '艾蜜莉']",B0310653,1,255,58,2019-08-09
00000162B3074DFC000000056375706F795F72656C656173654355,Stockfeel｜股感酸財經,000001684F8352C90000279C6375706F795F72656C656173654349,何毅里長伯 線上即時台股問答專區 - 2019/1/17,"['WhiteCollar_tw', 'business_tw']","['投資技巧', '理財知識', '股票交易']",B0310653,1,5,32,2019-08-09
00000162B3074DFC000000056375706F795F72656C656173654355,Stockfeel｜股感酸財經,000001685BAC2EC50000353E6375706F795F72656C656173654349,3分鐘投資技巧：金融股定存比較 -- 甘木小編,"['WhiteCollar_tw', 'business_tw']","['投資技巧', '理財知識', '股票交易']",B0310653,1,0,32,2019-08-09
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE75EA9C0000006C6375706F795F72656C656173654349,Blockchain 源起 1-1｜區塊鏈從何而來?,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,2,15,72,2019-08-09
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE78BAA2000000706375706F795F72656C656173654349,Blockchain 技術 2-3｜區塊鏈技術總結,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,1,1,72,2019-08-09
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,00000162BE792F7D000000716375706F795F72656C656173654349,Blockchain 理念 3-1｜為什麼要去中心化(Decentralization),"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,1,43,72,2019-08-09
000001658F0C5812000000016375706F795F70726572656C656173654355,莫煩_Python3 網頁爬蟲教學,000001658F95F05A000000026375706F795F70726572656C656173654349,#1 Why? ,"['tech_tw', 'robot_tw']","['AI人工智慧', 'Python', '爬蟲']",B0310653,3,28,69,2019-08-09
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD4C7863000000036375706F795F70726572656C656173654349,python基礎 1 安裝,"['tech_tw', 'robot_tw']",['python'],B0310653,2,241,102,2019-08-09
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165ADE9FFE5000000256375706F795F70726572656C656173654349,python基礎 35 set 找不同 (教學教程tutorial) - YouTube,"['tech_tw', 'robot_tw']",['python'],B0310653,1,596,102,2019-08-09
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165ADEAC6AB000000266375706F795F70726572656C656173654349,python基礎 36 RegEx 正則表達式 (教學教程tutorial) - YouTub,"['tech_tw', 'robot_tw']",['python'],B0310653,1,1575,102,2019-08-09
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000167E3F4C7EC000000016375706F795F72656C656173654349,【Python教學】Python入門 ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,0,102,2019-08-09
00000165B2B2925D000000016375706F795F70726572656C656173654355,莫煩_把玩你的數據 機器學習Numpy & Pandas,00000165B2ED04A4000000016375706F795F70726572656C656173654349,1. numpy & pandas 有什麼用? ,"['tech_tw', 'robot_tw']","['matplotlib', 'numpy', 'pandas', 'python']",B0310653,1,55,24,2019-08-09
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,000001661A3A039A000000016375706F795F70726572656C656173654349,什麼是機器學習? ,['empty'],['empty'],B0310653,4,1415,47,2019-08-09
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,000001661A3F2CA9000000026375706F795F70726572656C656173654349,人工神經網絡 VS 生物神經網絡 ,['empty'],['empty'],B0310653,2,2,47,2019-08-09
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,00000167E475BC8E000000056375706F795F72656C656173654349,1.Python 變數與資料型態 ,"['tech_tw', 'robot_tw']",['python'],B0310653,3,2182,19,2019-08-09
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,00000167E484F8C4000000066375706F795F72656C656173654349,2.Python 數字、字串的基本運算,"['tech_tw', 'robot_tw']",['python'],B0310653,2,0,19,2019-08-09
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,00000167E48F4A0F000000076375706F795F72656C656173654349,3.Python 有序列表的基本運算 - List、Tuple ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,0,19,2019-08-09
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,00000167EEA41746000000086375706F795F72656C656173654349,1.Python 文字檔案的讀取和儲存,"['tech_tw', 'robot_tw']",['python'],B0310653,2,245,19,2019-08-09
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,00000167EEAE3D44000000096375706F795F72656C656173654349,2.Python 亂數與統計模組,"['tech_tw', 'robot_tw']",['python'],B0310653,3,702,19,2019-08-09
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,00000167F39622850000000A6375706F795F72656C656173654349,3.Python 網路連線程式、公開資料串接 ,"['tech_tw', 'robot_tw']",['python'],B0310653,2,0,19,2019-08-09
00000168EB35DA05000000026375706F795F72656C656173654355,李宏毅_第一堂深度學習課,00000168FF1BD9FE000000796375706F795F72656C656173654349,1-1：Can shallow network fit any function?,"['tech_tw', 'robot_tw']",['empty'],B0310653,1,15,1,2019-08-09
00000169191E6049000000046375706F795F72656C656173654355,KUAIZERO,0000016919555C300000007D6375706F795F72656C656173654349,史上最強怨靈，日本的高速發展居然是靠他 | KUAIZERO - YouTube,['tech_tw'],['empty'],6CA10149,1,125,4,2019-08-09
000001699E6396C0000000046375706F795F72656C656173654355,李宏毅_基礎線性代數,000001699E69A90F0000001B6375706F795F72656C656173654349,Linear Algebra Lecture 1：What are we going to learn?,"['tech_tw', 'robot_tw']",['empty'],6CA10149,4,233,15,2019-08-09
0000016A61A250D6000000016375706F795F72656C656173654355,"企業大數據認證( Enterprise Big Data Certification, EBDC ) ",0000016A691A5E32000000016375706F795F72656C656173654349,第一章 大數據的介紹,"['WhiteCollar_tw', 'business_tw', 'tech_tw', 'management_tw', 'robot_tw']",['empty'],C4410729,1,7,33,2019-08-09
0000016A61A250D6000000016375706F795F72656C656173654355,"企業大數據認證( Enterprise Big Data Certification, EBDC ) ",0000016A8655BE20000000026375706F795F72656C656173654349,第二章 大數據框架,"['WhiteCollar_tw', 'business_tw', 'tech_tw', 'management_tw', 'robot_tw']",['empty'],C4410729,1,5,33,2019-08-09
0000016A61A250D6000000016375706F795F72656C656173654355,"企業大數據認證( Enterprise Big Data Certification, EBDC ) ",0000016A86738FE9000000036375706F795F72656C656173654349,第三章 大數據戰略,"['WhiteCollar_tw', 'business_tw', 'tech_tw', 'management_tw', 'robot_tw']",['empty'],C4410729,1,7,33,2019-08-09
0000016A61A250D6000000016375706F795F72656C656173654355,"企業大數據認證( Enterprise Big Data Certification, EBDC ) ",0000016A868296E1000000046375706F795F72656C656173654349,第四章 大數據架構,"['WhiteCollar_tw', 'business_tw', 'tech_tw', 'management_tw', 'robot_tw']",['empty'],C4410729,1,5,33,2019-08-09
0000016A61A250D6000000016375706F795F72656C656173654355,"企業大數據認證( Enterprise Big Data Certification, EBDC ) ",0000016A868A6680000000056375706F795F72656C656173654349,第五章  大數據演算法,"['WhiteCollar_tw', 'business_tw', 'tech_tw', 'management_tw', 'robot_tw']",['empty'],C4410729,1,179,33,2019-08-09
0000016A61A250D6000000016375706F795F72656C656173654355,"企業大數據認證( Enterprise Big Data Certification, EBDC ) ",0000016A873ED80D000000066375706F795F72656C656173654349,第六章 大數據流程,"['WhiteCollar_tw', 'business_tw', 'tech_tw', 'management_tw', 'robot_tw']",['empty'],C4410729,1,83,33,2019-08-09
0000016A61A250D6000000016375706F795F72656C656173654355,"企業大數據認證( Enterprise Big Data Certification, EBDC ) ",0000016A87619C37000000076375706F795F72656C656173654349,第七章 大數據職能,"['WhiteCollar_tw', 'business_tw', 'tech_tw', 'management_tw', 'robot_tw']",['empty'],C4410729,1,87,33,2019-08-09
0000016A61A250D6000000016375706F795F72656C656173654355,"企業大數據認證( Enterprise Big Data Certification, EBDC ) ",0000016A87B5C398000000086375706F795F72656C656173654349,第八章 人工智慧,"['WhiteCollar_tw', 'business_tw', 'tech_tw', 'management_tw', 'robot_tw']",['empty'],C4410729,1,109,33,2019-08-09
0000016A61A250D6000000016375706F795F72656C656173654355,"企業大數據認證( Enterprise Big Data Certification, EBDC ) ",0000016B22B32730000000056375706F795F72656C656173654349,隨便聊聊 - 為什麼要學 Big Data Framework,"['WhiteCollar_tw', 'business_tw', 'tech_tw', 'management_tw', 'robot_tw']",['empty'],C4410729,1,8,33,2019-08-09
0000016A61A250D6000000016375706F795F72656C656173654355,"企業大數據認證( Enterprise Big Data Certification, EBDC ) ",0000016B22BB37FB000000076375706F795F72656C656173654349,2019年5月份 台南酷學員分享 - YouTube,"['WhiteCollar_tw', 'business_tw', 'tech_tw', 'management_tw', 'robot_tw']",['empty'],C4410729,1,18,33,2019-08-09
0000016A61A250D6000000016375706F795F72656C656173654355,"企業大數據認證( Enterprise Big Data Certification, EBDC ) ",0000016B6606A17A000000076375706F795F72656C656173654349,人才是多數，不應該是單數,"['WhiteCollar_tw', 'business_tw', 'tech_tw', 'management_tw', 'robot_tw']",['empty'],C4410729,1,3,33,2019-08-09
0000016A61A250D6000000016375706F795F72656C656173654355,"企業大數據認證( Enterprise Big Data Certification, EBDC ) ",0000016BA77CB74A000000026375706F795F72656C656173654349,啤酒與尿布是傳奇典範，還是純粹的以訛傳訛？,"['WhiteCollar_tw', 'business_tw', 'tech_tw', 'management_tw', 'robot_tw']",['empty'],C4410729,1,5,33,2019-08-09
0000015B70D18D1C000000046375706F795F72656C656173654355,復興設計,0000015B70E87A04000000DC6375706F795F72656C656173654349,復興設計學院／快速彩繪技法／粉彩樹景繪製教學,"['Hipster_tw', 'design_tw']","['設計作品', '設計學院', '電腦繪圖']",F4810138,1,0,40,2019-08-10
0000015BAA8791210000001B6375706F795F72656C656173654355,阿滴英文,0000015BAA9348DA00000D986375706F795F72656C656173654349,10句常用英文#3【吵架篇】// 10 English Phrases: Arguing,"['WhiteCollar_tw', 'business_tw', 'career_tw']","['學習', '教學', '英文']",D1010139,1,2,58,2019-08-10
0000015BAA8791210000001B6375706F795F72656C656173654355,阿滴英文,0000015BAA93821100000D996375706F795F72656C656173654349,10句常用英文#4【親子篇】// 10 English Phrases: Kids,"['WhiteCollar_tw', 'business_tw', 'career_tw']","['學習', '教學', '英文']",D1010139,1,0,58,2019-08-10
0000015BAA8791210000001B6375706F795F72656C656173654355,阿滴英文,0000015BAA94FC2D00000DA06375706F795F72656C656173654349,阿滴英文｜嫑嫑? 緣分? 阿滴挑戰超難翻譯成英文的中文!,"['WhiteCollar_tw', 'business_tw', 'career_tw']","['學習', '教學', '英文']",D1010139,1,0,58,2019-08-10
0000015BFC5B3A2C000000026375706F795F72656C656173654355,全民瘋車Bar,000001697795D10300019EFB6375706F795F72656C656173654349,Toyota RAV4  2.0/2.5Hybrid 重磅登場 雙車全解析  - 試駕 廖怡塵 【全民瘋車Bar】【雙廖冠軍】122,"['life_tw', 'car_tw']","['汽車', '消費', '生活']",D1010139,1,446,3,2019-08-10
0000015BFC8C74DB000000036375706F795F72656C656173654355,U-CAR 汽車網站,0000015DEA00EAD4000002096375706F795F72656C656173654349,9款主流SUV大集合 百萬級距一級戰區 - 空間乘用篇 | U-CAR 集體評比(Kuga、Tucson、U6、Outlander、X-Trail、Sportage、CX-5、RAV4、Tiguan),"['life_tw', 'car_tw']","['汽車', '消費', '車款']",D1010139,2,4,8,2019-08-10
0000015BFC8C74DB000000036375706F795F72656C656173654355,U-CAR 汽車網站,00000160EA153953000001C36375706F795F72656C656173654349,【U-Live直播】小改Honda Odyssey試駕心得，7人座選SUV還是MPV Bob & Toby告訴你！[第7集 20180112],"['life_tw', 'car_tw']","['汽車', '消費', '車款']",D1010139,1,5,8,2019-08-10
0000015C9B785571000000086375706F795F72656C656173654355,茶杯の黑橡木群島系列,0000015C9B7E2A90000006AF6375706F795F72656C656173654349,初次地獄探險，初次的廁所,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['實況', '遊戲', '遊戲情報']",49910145,1,0,15,2019-08-10
0000015CCB568012000000086375706F795F72656C656173654355,花媽家說故事,0000015E7FAB0237000000F06375706F795F72656C656173654349,阿魯武士（下）,"['Babyhome_tw', 'life_tw', 'parenting_tw']","['故事', '親子', '閱讀']",FA910146,1,21,18,2019-08-10
0000015CCB648C7D000000096375706F795F72656C656173654355,和之夢,0000015DC96EFD55000000726375706F795F72656C656173654349,不會中文的日本老人為何與中國人感情這麼深,"['Babyhome_tw', 'CityTour_tw', 'Hedonism_tw', 'life_tw', 'TravelLife_tw']","['旅行', '海外中國人', '風土民情']",F4810138,1,0,17,2019-08-10
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD4C7863000000036375706F795F70726572656C656173654349,python基礎 1 安裝,"['tech_tw', 'robot_tw']",['python'],B0310653,5,912,102,2019-08-10
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD500096000000046375706F795F70726572656C656173654349,python基礎 2 print (),"['tech_tw', 'robot_tw']",['python'],B0310653,1,10,102,2019-08-10
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD52377B000000066375706F795F70726572656C656173654349,python基礎 4 自變量 variable ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,16,102,2019-08-10
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD5926D10000000C6375706F795F70726572656C656173654349,python基礎 10 def 函數 ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,21,102,2019-08-10
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD5D875A000000106375706F795F70726572656C656173654349,python基礎 14 模塊安裝,"['tech_tw', 'robot_tw']",['python'],B0310653,1,163,102,2019-08-10
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD6995F0000000146375706F795F70726572656C656173654349,python基礎 18 class 類,"['tech_tw', 'robot_tw']",['python'],B0310653,1,501,102,2019-08-10
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD6AA599000000156375706F795F70726572656C656173654349,python基礎 19 分類 init 功能,"['tech_tw', 'robot_tw']",['python'],B0310653,2,88,102,2019-08-10
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165AD6BDC37000000166375706F795F70726572656C656173654349,python基礎 20 input 輸入 ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,670,102,2019-08-10
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165ADE483480000001D6375706F795F70726572656C656173654349,python基礎 27 continue & break ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,182,102,2019-08-10
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165ADE55EE20000001E6375706F795F70726572656C656173654349,python基礎 28 錯誤處理 try ,"['tech_tw', 'robot_tw']",['python'],B0310653,2,357,102,2019-08-10
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165ADE61AAC0000001F6375706F795F70726572656C656173654349,python基礎 29 zip lambda map ,"['tech_tw', 'robot_tw']",['python'],B0310653,2,853,102,2019-08-10
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165ADE6C51B000000206375706F795F70726572656C656173654349,"python基礎 30 淺複製&深複製, copy & deepcopy","['tech_tw', 'robot_tw']",['python'],B0310653,2,420,102,2019-08-10
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165ADE76542000000216375706F795F70726572656C656173654349,python基礎 31 Python threading 1 什麼是多線程 ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,152,102,2019-08-10
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165ADE81A88000000226375706F795F70726572656C656173654349,python基礎 32 Python multiprocessing 1 什麼是多進程,"['tech_tw', 'robot_tw']",['python'],B0310653,1,88,102,2019-08-10
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165ADE8DEE9000000236375706F795F70726572656C656173654349,python基礎 33 Python tkinter 1 什麼是tkinter窗口 ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,23,102,2019-08-10
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165ADE96DDF000000246375706F795F70726572656C656173654349,python基礎 34 pickle 存放數據 (教學教程tutorial) - YouTube,"['tech_tw', 'robot_tw']",['python'],B0310653,1,362,102,2019-08-10
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165ADE9FFE5000000256375706F795F70726572656C656173654349,python基礎 35 set 找不同 (教學教程tutorial) - YouTube,"['tech_tw', 'robot_tw']",['python'],B0310653,1,442,102,2019-08-10
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000165ADEAC6AB000000266375706F795F70726572656C656173654349,python基礎 36 RegEx 正則表達式 (教學教程tutorial) - YouTub,"['tech_tw', 'robot_tw']",['python'],B0310653,1,0,102,2019-08-10
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,00000167E3F4C7EC000000016375706F795F72656C656173654349,【Python教學】Python入門 ,"['tech_tw', 'robot_tw']",['python'],B0310653,5,61,102,2019-08-10
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,000001661A3A039A000000016375706F795F70726572656C656173654349,什麼是機器學習? ,['empty'],['empty'],B0310653,2,1750,47,2019-08-10
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,000001661A3F2CA9000000026375706F795F70726572656C656173654349,人工神經網絡 VS 生物神經網絡 ,['empty'],['empty'],B0310653,3,1520,47,2019-08-10
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,000001661A405F7E000000036375706F795F70726572656C656173654349,什麼是神經網絡 (機器學習) what is neural network in machine learning,['empty'],['empty'],B0310653,2,1330,47,2019-08-10
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,000001661A481045000000046375706F795F70726572656C656173654349,什麼是卷積神經網絡 CNN (深度學習)? ,['empty'],['empty'],B0310653,2,229,47,2019-08-10
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,000001661A4D3B2B000000056375706F795F70726572656C656173654349,什麼是循環神經網絡 RNN (深度學習)?,['empty'],['empty'],B0310653,1,274,47,2019-08-10
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,000001661A5035DA000000066375706F795F70726572656C656173654349,什麼是 LSTM RNN 循環神經網絡 (深度學習)? ,['empty'],['empty'],B0310653,1,2,47,2019-08-10
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,000001661A54A6D5000000076375706F795F70726572656C656173654349,什麼是自編碼 Autoencoder (深度學習)? ,['empty'],['empty'],B0310653,1,121,47,2019-08-10
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,000001661A5C90C3000000086375706F795F70726572656C656173654349,什麼是 GAN 生成對抗網絡 (深度學習)? ,['empty'],['empty'],B0310653,1,238,47,2019-08-10
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,000001661A62D705000000096375706F795F70726572656C656173654349,科普: 神經網絡的黑盒不黑 (深度理解神經網絡),['empty'],['empty'],B0310653,2,266,47,2019-08-10
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,000001661A6559510000000A6375706F795F70726572656C656173654349,神經網絡 : 梯度下降,['empty'],['empty'],B0310653,2,78,47,2019-08-10
0000016675F2D680000000026375706F795F70726572656C656173654355,莫煩＿Keras快速上手 機器學習神經網路實作,0000016676CEDF4D000000246375706F795F70726572656C656173654349,科普: 人工神經網絡 VS 生物神經網絡 ,"['tech_tw', 'robot_tw']",['Keras'],B0310653,1,269,57,2019-08-10
0000016675F2D680000000026375706F795F70726572656C656173654355,莫煩＿Keras快速上手 機器學習神經網路實作,0000016676D004E1000000256375706F795F70726572656C656173654349,什麼是神經網絡 (機器學習) ?,"['tech_tw', 'robot_tw']",['Keras'],B0310653,1,0,57,2019-08-10
0000016675F2D680000000026375706F795F70726572656C656173654355,莫煩＿Keras快速上手 機器學習神經網路實作,0000016676D24EF0000000266375706F795F70726572656C656173654349,神經網絡 : 梯度下降 (Gradient Descent in Neural Nets) ,"['tech_tw', 'robot_tw']",['Keras'],B0310653,1,391,57,2019-08-10
0000016675F2D680000000026375706F795F70726572656C656173654355,莫煩＿Keras快速上手 機器學習神經網路實作,0000016676D55A6F000000276375706F795F70726572656C656173654349,科普: 神經網絡的黑盒不黑 (深度理解神經網絡),"['tech_tw', 'robot_tw']",['Keras'],B0310653,1,369,57,2019-08-10
0000016675F2D680000000026375706F795F70726572656C656173654355,莫煩＿Keras快速上手 機器學習神經網路實作,0000016676D71745000000286375706F795F70726572656C656173654349,Keras #1 Why? (教學 教程 tutorial) ,"['tech_tw', 'robot_tw']",['Keras'],B0310653,2,618,57,2019-08-10
0000016675F2D680000000026375706F795F70726572656C656173654355,莫煩＿Keras快速上手 機器學習神經網路實作,00000166A039B2ED000000026375706F795F70726572656C656173654349,Keras #2 安裝 (教學 教程 tutorial),"['tech_tw', 'robot_tw']",['Keras'],B0310653,3,146,57,2019-08-10
0000016675F2D680000000026375706F795F70726572656C656173654355,莫煩＿Keras快速上手 機器學習神經網路實作,00000166A0686ECE000000036375706F795F70726572656C656173654349,Keras #3 兼容 backend (教學 教程 tutorial) ,"['tech_tw', 'robot_tw']",['Keras'],B0310653,1,332,57,2019-08-10
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,00000167EE613823000000056375706F795F72656C656173654349,２.Python 函式參數詳解：參數預設值、名稱對應、任意長度參數,"['tech_tw', 'robot_tw']",['python'],B0310653,2,25,19,2019-08-10
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,00000167EE8BB2A0000000066375706F795F72656C656173654349,3. Python Module 模組的載入與使用 ,"['tech_tw', 'robot_tw']",['python'],B0310653,2,6,19,2019-08-10
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,00000167F39622850000000A6375706F795F72656C656173654349,3.Python 網路連線程式、公開資料串接 ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,399,19,2019-08-10
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,00000167F3A39D560000000C6375706F795F72656C656173654349,2.Python 實體物件的建立與使用 - 上篇 - 實體屬性 Instance Attributes ,"['tech_tw', 'robot_tw']",['python'],B0310653,1,6,19,2019-08-10
0000015AEAEE0D100000000A6375706F795F72656C656173654355,UX Coffee 設計咖,0000015AEB06834F0000000E6375706F795F72656C656173654349,初創公司設計師的苦與甜（Apropose 前設計總監、現Facebook 設計,"['design_tw', 'uiux_tw']","['產品設計', '用戶體驗', '設計師']",F4810138,1,13,70,2019-08-11
0000015B7B51C50D000000086375706F795F72656C656173654355,M.E.魔競,0000016B906042B0000021B16375706F795F72656C656173654349,【Lilballz】3.7 POE 處刑裂地之擊 好大好爽喔喔起飛囉,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['實況主', '數位影音', '遊戲']",49910145,1,0,16,2019-08-11
0000015B7B51C50D000000086375706F795F72656C656173654355,M.E.魔競,0000016BA005E3A9000033F06375706F795F72656C656173654349,【Lilballz】3.7 POE 衛士破空斬 超越C8763的辣個男人  我還以為我玩的是雷霆戰機呢,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['實況主', '數位影音', '遊戲']",49910145,1,8,16,2019-08-11
0000015BFC5B3A2C000000026375706F795F72656C656173654355,全民瘋車Bar,0000015BFC701320000004116375706F795F72656C656173654349,Mini John Cooper Works Clubman All4 熱血玩咖惹人愛 試駕- 廖怡塵,"['life_tw', 'car_tw']","['汽車', '消費', '生活']",D1010139,1,0,3,2019-08-11
0000015C3B1ED81B0000000A6375706F795F72656C656173654355,啾啾鞋-啾讀,0000015C3B2028770000041A6375706F795F72656C656173654349,家裡有不要的小屁孩嗎?把他分解掉吧! | 分解人 Unwind,"['Reading_tw', 'ReadNovel_tw']","['書籍', '說書', '閱讀']",97210140,1,19,22,2019-08-11
0000015C9A2A2201000000056375706F795F72656C656173654355,讀她,0000015C9A750BBC000006176375706F795F72656C656173654349,零花費的約會模式啟動：就想整天跟你待在一起！,"['Babyhome_tw', 'Hedonism_tw', 'life_tw', 'gender_tw']",['empty'],F7110214,1,0,49,2019-08-11
0000015C9A2A2201000000056375706F795F72656C656173654355,讀她,0000015C9ABD8B770000062E6375706F795F72656C656173654349,情侶之間如何調情？感情升溫的幾個小技巧！,"['Babyhome_tw', 'Hedonism_tw', 'life_tw', 'gender_tw']",['empty'],F7110214,1,37,49,2019-08-11
0000016209FC8F0B000000046375706F795F72656C656173654355,8分鐘理財學堂,000001621904091C000000586375706F795F72656C656173654349,EPS 搞懂不同規模企業的獲利比較基準,"['WhiteCollar_tw', 'business_tw']","['期權', '期貨', '股票']",B0310653,1,0,72,2019-08-11
0000016209FC8F0B000000046375706F795F72656C656173654355,8分鐘理財學堂,0000016266ECDE5C000001F06375706F795F72656C656173654349,貿易戰對股市的影響,"['WhiteCollar_tw', 'business_tw']","['期權', '期貨', '股票']",B0310653,1,14,72,2019-08-11
