cumatrixid,cumatrixtitle,cumatrixgrpids,cumatrixtags,posterid,pvnum,visitduration,accSubscribeNum,logdate
0000015CD0001417000000016375706F795F72656C656173654355,Mira's Garden-我的韓國生活,"['Babyhome_tw', 'CityTour_tw', 'Hedonism_tw', 'life_tw', 'TravelLife_tw']","['文化', '旅遊', '韓國']",D2510143,1,0,20,2019-08-28
0000015E1370AFB4000000016375706F795F72656C656173654355,嬰兒與母親,"['Babyhome_tw', 'life_tw', 'parenting_tw']",['empty'],9D810456,1,0,1,2019-08-28
0000016209FC8F0B000000046375706F795F72656C656173654355,8分鐘理財學堂,"['WhiteCollar_tw', 'business_tw']","['期權', '期貨', '股票']",B0310653,5,34,72,2019-08-28
0000016209FC8F0B000000046375706F795F72656C656173654355,8分鐘理財學堂,"['WhiteCollar_tw', 'business_tw']","['期權', '期貨', '股票']",B0310653,1,18,72,2019-08-28
000001623C92A4E8000000036375706F795F72656C656173654355,夯翻鼠|投資理財FQ,"['WhiteCollar_tw', 'business_tw']","['ETF', '投資教學', '理財知識']",B0310653,5,9,42,2019-08-28
000001623C92A4E8000000036375706F795F72656C656173654355,夯翻鼠|投資理財FQ,"['WhiteCollar_tw', 'business_tw']","['ETF', '投資教學', '理財知識']",B0310653,2,1,42,2019-08-28
000001628AA23F3D000000016375706F795F72656C656173654355,艾蜜莉-自由之路｜投資新手9堂課,"['WhiteCollar_tw', 'business_tw', 'FinancialManagement_tw']","['價值投資法', '投資理財', '艾蜜莉']",B0310653,3,16,58,2019-08-28
00000162BE7534B3000000086375706F795F72656C656173654355,區塊鏈的前世今生與未來,"['tech_tw', 'BlockChain_tw']","['blockchain', '區塊鏈', '杜宏毅']",B0310653,4,5,72,2019-08-28
00000162CD8D9A45000000096375706F795F72656C656173654355,區塊區塊區塊鏈｜狼爸爸的工作室,"['tech_tw', 'BlockChain_tw']","['加密貨幣', '區塊鏈', '虛擬貨幣']",B0310653,1,0,18,2019-08-28
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,"['tech_tw', 'robot_tw']",['python'],B0310653,9,274,102,2019-08-28
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,"['tech_tw', 'robot_tw']",['python'],B0310653,2,40,102,2019-08-28
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,['empty'],['empty'],B0310653,6,56,47,2019-08-28
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,['empty'],['empty'],B0310653,2,10,47,2019-08-28
0000016675F2D680000000026375706F795F70726572656C656173654355,莫煩＿Keras快速上手 機器學習神經網路實作,"['tech_tw', 'robot_tw']",['Keras'],B0310653,1,51,57,2019-08-28
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,"['tech_tw', 'robot_tw']",['python'],B0310653,1,9,19,2019-08-28
0000016883BC542C000000026375706F795F72656C656173654355,林軒田_機器學習入門必學 Machine Learning Foundations,"['tech_tw', 'robot_tw']",['機器學習'],B0310653,4,12,25,2019-08-28
0000016883BC542C000000026375706F795F72656C656173654355,林軒田_機器學習入門必學 Machine Learning Foundations,"['tech_tw', 'robot_tw']",['機器學習'],B0310653,2,621,25,2019-08-28
00000168E4E001DA000000016375706F795F72656C656173654355, 李宏毅_機器學習基礎與應用,['empty'],['empty'],B0310653,3,66,25,2019-08-28
00000168EB35DA05000000026375706F795F72656C656173654355,李宏毅_第一堂深度學習課,"['tech_tw', 'robot_tw']",['empty'],B0310653,2,19,1,2019-08-28
00000168FF4AF517000000036375706F795F72656C656173654355,林軒田_機器學習技法 Machine Learning Techniques,"['tech_tw', 'robot_tw']",['機器學習'],B0310653,7,224,40,2019-08-28
00000168FF4AF517000000036375706F795F72656C656173654355,林軒田_機器學習技法 Machine Learning Techniques,"['tech_tw', 'robot_tw']",['機器學習'],B0310653,6,1709,40,2019-08-28
000001694CF469DD000000086375706F795F72656C656173654355,李宏毅_深度學習進階,"['tech_tw', 'robot_tw']",['empty'],6CA10149,2,3,4,2019-08-28
000001697FC08CA7000000036375706F795F72656C656173654355,李宏毅 _對抗生成網路 GAN,"['tech_tw', 'robot_tw']",['empty'],6CA10149,4,56,4,2019-08-28
000001697FC08CA7000000036375706F795F72656C656173654355,李宏毅 _對抗生成網路 GAN,"['tech_tw', 'robot_tw']",['empty'],6CA10149,2,31,4,2019-08-28
000001699E6396C0000000046375706F795F72656C656173654355,李宏毅_基礎線性代數,"['tech_tw', 'robot_tw']",['empty'],6CA10149,11,1204,15,2019-08-28
000001699E6396C0000000046375706F795F72656C656173654355,李宏毅_基礎線性代數,"['tech_tw', 'robot_tw']",['empty'],6CA10149,4,31,15,2019-08-28
0000016A61A250D6000000016375706F795F72656C656173654355,"企業大數據認證( Enterprise Big Data Certification, EBDC ) ","['WhiteCollar_tw', 'business_tw', 'tech_tw', 'management_tw', 'robot_tw']",['empty'],C4410729,14,209,33,2019-08-28
0000016A61A250D6000000016375706F795F72656C656173654355,"企業大數據認證( Enterprise Big Data Certification, EBDC ) ","['WhiteCollar_tw', 'business_tw', 'tech_tw', 'management_tw', 'robot_tw']",['empty'],C4410729,3,21,33,2019-08-28
00000159FD38143B000000036375706F795F70726572656C656173654355,人工智能，機器學習，深度學習,"['tech_tw', 'robot_tw']","['人工智能', '機器學習', '深度學習']",97210140,4,9,103,2019-08-29
0000015AF941E7A6000000026375706F795F72656C656173654355,Vogue 健身教室,"['Fitness_tw', 'Sports_tw', 'life_tw', 'fitness_tw']","['健康', '瘦身', '運動']",D1010139,1,0,48,2019-08-29
0000015B5D970EA1000000056375706F795F72656C656173654355,電影法蘭克,"['GamePlayer_tw', 'Hipster_tw', 'life_tw', 'movie_tw']","['影評', '漫威漫畫', '美漫']",49910145,1,0,36,2019-08-29
0000015B70A6BD8F000000036375706F795F72656C656173654355,b-crossTV平面設計頻道,"['Hipster_tw', 'design_tw', 'graphic_design_tw']","['平面設計', '設計', '設計平台']",F4810138,2,0,48,2019-08-29
0000015B70A6BD8F000000036375706F795F72656C656173654355,b-crossTV平面設計頻道,"['Hipster_tw', 'design_tw', 'graphic_design_tw']","['平面設計', '設計', '設計平台']",F4810138,5,1481,48,2019-08-29
0000015B70D18D1C000000046375706F795F72656C656173654355,復興設計,"['Hipster_tw', 'design_tw']","['設計作品', '設計學院', '電腦繪圖']",F4810138,1,0,40,2019-08-29
0000015B722CA75F000000056375706F795F72656C656173654355,米娜朗讀,"['Reading_tw', '_UNDEF_', 'ReadNovel_tw']","['小說', '書籍', '閱讀']",33510142,17,60,17,2019-08-29
0000015B722CA75F000000056375706F795F72656C656173654355,米娜朗讀,"['Reading_tw', '_UNDEF_', 'ReadNovel_tw']","['小說', '書籍', '閱讀']",33510142,3,15,17,2019-08-29
0000015B7B51C50D000000086375706F795F72656C656173654355,M.E.魔競,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['實況主', '數位影音', '遊戲']",49910145,4,0,16,2019-08-29
0000015BAA8791210000001B6375706F795F72656C656173654355,阿滴英文,"['WhiteCollar_tw', 'business_tw', 'career_tw']","['學習', '教學', '英文']",D1010139,2,0,58,2019-08-29
0000015BAA8791210000001B6375706F795F72656C656173654355,阿滴英文,"['WhiteCollar_tw', 'business_tw', 'career_tw']","['學習', '教學', '英文']",D1010139,1,0,58,2019-08-29
0000015BAF5D1AAD000000256375706F795F72656C656173654355,日本人看台灣-三原慧悟,"['Babyhome_tw', 'CityTour_tw', 'Hedonism_tw', 'life_tw', 'TravelLife_tw']","['文化', '旅遊', '生活']",33510142,1,0,30,2019-08-29
0000015BC342034F000000286375706F795F72656C656173654355,段子來了,['life_tw'],"['娛樂', '幽默', '生活']",96910144,200,1173,10,2019-08-29
0000015BDE08B773000000326375706F795F72656C656173654355,一条．設計．美學,"['Hipster_tw', 'design_tw', 'interior_design_tw']","['生活方式', '美學', '設計']",F4810138,3,8,86,2019-08-29
0000015BFC5B3A2C000000026375706F795F72656C656173654355,全民瘋車Bar,"['life_tw', 'car_tw']","['汽車', '消費', '生活']",D1010139,4,0,3,2019-08-29
0000015BFC8C74DB000000036375706F795F72656C656173654355,U-CAR 汽車網站,"['life_tw', 'car_tw']","['汽車', '消費', '車款']",D1010139,7,17,8,2019-08-29
0000015BFC8C74DB000000036375706F795F72656C656173654355,U-CAR 汽車網站,"['life_tw', 'car_tw']","['汽車', '消費', '車款']",D1010139,4,22,8,2019-08-29
0000015C3B1ED81B0000000A6375706F795F72656C656173654355,啾啾鞋-啾讀,"['Reading_tw', 'ReadNovel_tw']","['書籍', '說書', '閱讀']",97210140,2,0,22,2019-08-29
0000015C3B1ED81B0000000A6375706F795F72656C656173654355,啾啾鞋-啾讀,"['Reading_tw', 'ReadNovel_tw']","['書籍', '說書', '閱讀']",97210140,2,3,22,2019-08-29
0000015C7C624FEE000000056375706F795F72656C656173654355,翔麟的遊戲實況頻道,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['遊戲', '遊戲實況', '遊戲時段']",D1010139,1,0,11,2019-08-29
0000015C8339F3F10000000B6375706F795F72656C656173654355,翔麟-Minecraft系列,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['Minecraft', '遊戲', '遊戲實況']",D1010139,6,0,10,2019-08-29
0000015C8A687A98000000026375706F795F72656C656173654355,Astor 街頭時尚,"['Hedonism_tw', 'life_tw', 'beautysalon_tw']","['健康飲食', '美妝', '購物']",D2510143,2,0,28,2019-08-29
0000015C8D7C9D24000000046375706F795F72656C656173654355,Auto-Online 汽車線上情報誌,"['life_tw', 'car_tw']","['汽車', '生活情報', '體驗']",97210140,2,0,0,2019-08-29
0000015C9B785571000000086375706F795F72656C656173654355,茶杯の黑橡木群島系列,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['實況', '遊戲', '遊戲情報']",49910145,6,4,15,2019-08-29
0000015C9F42AEEF000000096375706F795F72656C656173654355,上班族的茶水間,"['WhiteCollar_tw', 'business_tw', 'career_tw']",['empty'],A9010254,2,1,43,2019-08-29
0000015CCB568012000000086375706F795F72656C656173654355,花媽家說故事,"['Babyhome_tw', 'life_tw', 'parenting_tw']","['故事', '親子', '閱讀']",FA910146,8,17,18,2019-08-29
0000015CCB6E61F80000000A6375706F795F72656C656173654355,Mickeyworks米哥開封體驗,"['3CExpert_tw', 'tech_tw', '3c_tw']","['生活', '產品體驗', '科技產品']",97210140,2,0,35,2019-08-29
0000015CCDAB7A1C0000000B6375706F795F72656C656173654355,美女健身聯盟,"['Fitness_tw', 'Sports_tw', 'life_tw', 'fitness_tw']","['健康', '健身', '運動']",D1010139,1,0,44,2019-08-29
0000015E1370AFB4000000016375706F795F72656C656173654355,嬰兒與母親,"['Babyhome_tw', 'life_tw', 'parenting_tw']",['empty'],9D810456,2,6,1,2019-08-29
0000015E1370AFB4000000016375706F795F72656C656173654355,嬰兒與母親,"['Babyhome_tw', 'life_tw', 'parenting_tw']",['empty'],9D810456,1,0,1,2019-08-29
0000016209FC8F0B000000046375706F795F72656C656173654355,8分鐘理財學堂,"['WhiteCollar_tw', 'business_tw']","['期權', '期貨', '股票']",B0310653,4,0,72,2019-08-29
000001623C92A4E8000000036375706F795F72656C656173654355,夯翻鼠|投資理財FQ,"['WhiteCollar_tw', 'business_tw']","['ETF', '投資教學', '理財知識']",B0310653,15,898,42,2019-08-29
000001623C92A4E8000000036375706F795F72656C656173654355,夯翻鼠|投資理財FQ,"['WhiteCollar_tw', 'business_tw']","['ETF', '投資教學', '理財知識']",B0310653,3,32,42,2019-08-29
00000162613DB322000000056375706F795F72656C656173654355,Ms.Selena談投資理財,"['WhiteCollar_tw', 'business_tw']","['投資理財', '自我成長']",B0310653,2,1,46,2019-08-29
000001628AA23F3D000000016375706F795F72656C656173654355,艾蜜莉-自由之路｜投資新手9堂課,"['WhiteCollar_tw', 'business_tw', 'FinancialManagement_tw']","['價值投資法', '投資理財', '艾蜜莉']",B0310653,6,135,58,2019-08-29
000001628AA23F3D000000016375706F795F72656C656173654355,艾蜜莉-自由之路｜投資新手9堂課,"['WhiteCollar_tw', 'business_tw', 'FinancialManagement_tw']","['價值投資法', '投資理財', '艾蜜莉']",B0310653,1,241,58,2019-08-29
00000162AD7A038C000000026375706F795F72656C656173654355,區塊鏈100問 | 趣說比特幣,"['WhiteCollar_tw', 'business_tw', 'FinancialManagement_tw']","['區塊鏈', '比特幣']",B0310653,2,14,53,2019-08-29
000001658F0C5812000000016375706F795F70726572656C656173654355,莫煩_Python3 網頁爬蟲教學,"['tech_tw', 'robot_tw']","['AI人工智慧', 'Python', '爬蟲']",B0310653,3,7,69,2019-08-29
000001658F0C5812000000016375706F795F70726572656C656173654355,莫煩_Python3 網頁爬蟲教學,"['tech_tw', 'robot_tw']","['AI人工智慧', 'Python', '爬蟲']",B0310653,1,7,69,2019-08-29
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,"['tech_tw', 'robot_tw']",['python'],B0310653,14,94,102,2019-08-29
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,"['tech_tw', 'robot_tw']",['python'],B0310653,1,97,102,2019-08-29
00000165F64C90C2000000016375706F795F70726572656C656173654355,莫煩_Scikit-learn python數據科學入門,"['tech_tw', 'robot_tw']","['sklearn', '機器學習']",B0310653,3,32,46,2019-08-29
00000165F64C90C2000000016375706F795F70726572656C656173654355,莫煩_Scikit-learn python數據科學入門,"['tech_tw', 'robot_tw']","['sklearn', '機器學習']",B0310653,1,7,46,2019-08-29
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,['empty'],['empty'],B0310653,14,339,47,2019-08-29
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,['empty'],['empty'],B0310653,17,4593,47,2019-08-29
0000016675F2D680000000026375706F795F70726572656C656173654355,莫煩＿Keras快速上手 機器學習神經網路實作,"['tech_tw', 'robot_tw']",['Keras'],B0310653,5,25,57,2019-08-29
0000016675F2D680000000026375706F795F70726572656C656173654355,莫煩＿Keras快速上手 機器學習神經網路實作,"['tech_tw', 'robot_tw']",['Keras'],B0310653,2,96,57,2019-08-29
00000166D3C9E54E000000016375706F795F70726572656C656173654355,莫煩_搭建我的神經網路 深度學習必學Tensorflow,"['tech_tw', 'robot_tw']","['Tensorflow', 'Transfer learning', '神經網路', '遷移學習']",B0310653,2,13,9,2019-08-29
0000016883BC542C000000026375706F795F72656C656173654355,林軒田_機器學習入門必學 Machine Learning Foundations,"['tech_tw', 'robot_tw']",['機器學習'],B0310653,4,33,25,2019-08-29
0000016883BC542C000000026375706F795F72656C656173654355,林軒田_機器學習入門必學 Machine Learning Foundations,"['tech_tw', 'robot_tw']",['機器學習'],B0310653,14,6862,25,2019-08-29
00000168E4E001DA000000016375706F795F72656C656173654355, 李宏毅_機器學習基礎與應用,['empty'],['empty'],B0310653,3,8,25,2019-08-29
00000168E4E001DA000000016375706F795F72656C656173654355, 李宏毅_機器學習基礎與應用,['empty'],['empty'],B0310653,1,13,25,2019-08-29
00000168FF4AF517000000036375706F795F72656C656173654355,林軒田_機器學習技法 Machine Learning Techniques,"['tech_tw', 'robot_tw']",['機器學習'],B0310653,16,86,40,2019-08-29
00000168FF4AF517000000036375706F795F72656C656173654355,林軒田_機器學習技法 Machine Learning Techniques,"['tech_tw', 'robot_tw']",['機器學習'],B0310653,8,1291,40,2019-08-29
00000169191E6049000000046375706F795F72656C656173654355,KUAIZERO,['tech_tw'],['empty'],6CA10149,2,2,4,2019-08-29
000001694CF469DD000000086375706F795F72656C656173654355,李宏毅_深度學習進階,"['tech_tw', 'robot_tw']",['empty'],6CA10149,3,11,4,2019-08-29
000001694CF469DD000000086375706F795F72656C656173654355,李宏毅_深度學習進階,"['tech_tw', 'robot_tw']",['empty'],6CA10149,1,3,4,2019-08-29
000001699E6396C0000000046375706F795F72656C656173654355,李宏毅_基礎線性代數,"['tech_tw', 'robot_tw']",['empty'],6CA10149,11,76,15,2019-08-29
000001699E6396C0000000046375706F795F72656C656173654355,李宏毅_基礎線性代數,"['tech_tw', 'robot_tw']",['empty'],6CA10149,1,15,15,2019-08-29
0000016A61A250D6000000016375706F795F72656C656173654355,"企業大數據認證( Enterprise Big Data Certification, EBDC ) ","['WhiteCollar_tw', 'business_tw', 'tech_tw', 'management_tw', 'robot_tw']",['empty'],C4410729,6,32,33,2019-08-29
0000016A61A250D6000000016375706F795F72656C656173654355,"企業大數據認證( Enterprise Big Data Certification, EBDC ) ","['WhiteCollar_tw', 'business_tw', 'tech_tw', 'management_tw', 'robot_tw']",['empty'],C4410729,2,12,33,2019-08-29
0000015AE0288B29000000046375706F795F72656C656173654355,黑男實用健身,"['Fitness_tw', 'Sports_tw', 'life_tw', 'fitness_tw']","['健康', '健身', '運動']",D1010139,3,4,23,2019-08-30
0000015AF94E4FB5000000036375706F795F72656C656173654355,靜說日本,"['WhiteCollar_tw', 'business_tw', 'management_tw']","['文化', '日本', '歷史']",6CA10149,2,2,9,2019-08-30
0000015B5D970EA1000000056375706F795F72656C656173654355,電影法蘭克,"['GamePlayer_tw', 'Hipster_tw', 'life_tw', 'movie_tw']","['影評', '漫威漫畫', '美漫']",49910145,2,9,36,2019-08-30
0000015B70A6BD8F000000036375706F795F72656C656173654355,b-crossTV平面設計頻道,"['Hipster_tw', 'design_tw', 'graphic_design_tw']","['平面設計', '設計', '設計平台']",F4810138,2,0,48,2019-08-30
0000015B70A6BD8F000000036375706F795F72656C656173654355,b-crossTV平面設計頻道,"['Hipster_tw', 'design_tw', 'graphic_design_tw']","['平面設計', '設計', '設計平台']",F4810138,1,0,48,2019-08-30
0000015B70D18D1C000000046375706F795F72656C656173654355,復興設計,"['Hipster_tw', 'design_tw']","['設計作品', '設計學院', '電腦繪圖']",F4810138,2,0,40,2019-08-30
0000015B7B51C50D000000086375706F795F72656C656173654355,M.E.魔競,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['實況主', '數位影音', '遊戲']",49910145,6,472,16,2019-08-30
0000015B95102473000000156375706F795F72656C656173654355,Nightblue3 官方中譯版,"['Game_tw', 'LoL_tw']","['Nightblue', '英雄聯盟', '遊戲影片']",49910145,1,0,17,2019-08-30
0000015BAA8791210000001B6375706F795F72656C656173654355,阿滴英文,"['WhiteCollar_tw', 'business_tw', 'career_tw']","['學習', '教學', '英文']",D1010139,4,15,58,2019-08-30
0000015BAA8791210000001B6375706F795F72656C656173654355,阿滴英文,"['WhiteCollar_tw', 'business_tw', 'career_tw']","['學習', '教學', '英文']",D1010139,2,10,58,2019-08-30
0000015BD92C879D000000306375706F795F72656C656173654355,Tao's 健身教室,"['Fitness_tw', 'Sports_tw', 'life_tw', 'fitness_tw']","['個人飲食', '健康', '健身']",D1010139,4,0,41,2019-08-30
0000015BDE08B773000000326375706F795F72656C656173654355,一条．設計．美學,"['Hipster_tw', 'design_tw', 'interior_design_tw']","['生活方式', '美學', '設計']",F4810138,5,8,86,2019-08-30
0000015BDE08B773000000326375706F795F72656C656173654355,一条．設計．美學,"['Hipster_tw', 'design_tw', 'interior_design_tw']","['生活方式', '美學', '設計']",F4810138,1,4,86,2019-08-30
0000015BFC5B3A2C000000026375706F795F72656C656173654355,全民瘋車Bar,"['life_tw', 'car_tw']","['汽車', '消費', '生活']",D1010139,1,0,3,2019-08-30
0000015BFC8C74DB000000036375706F795F72656C656173654355,U-CAR 汽車網站,"['life_tw', 'car_tw']","['汽車', '消費', '車款']",D1010139,2,0,8,2019-08-30
0000015C832FC1C70000000A6375706F795F72656C656173654355,GO車誌,"['life_tw', 'car_tw']","['汽車', '消費', '生活情報']",97210140,4,38,0,2019-08-30
0000015C8339F3F10000000B6375706F795F72656C656173654355,翔麟-Minecraft系列,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['Minecraft', '遊戲', '遊戲實況']",D1010139,2,0,10,2019-08-30
0000015C9B785571000000086375706F795F72656C656173654355,茶杯の黑橡木群島系列,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['實況', '遊戲', '遊戲情報']",49910145,6,0,15,2019-08-30
0000015CCAD4AD78000000076375706F795F72656C656173654355,lizzydaily韓國日記,"['Babyhome_tw', 'CityTour_tw', 'Hedonism_tw', 'life_tw', 'TravelLife_tw']",['empty'],D2510143,1,0,13,2019-08-30
0000015CCB568012000000086375706F795F72656C656173654355,花媽家說故事,"['Babyhome_tw', 'life_tw', 'parenting_tw']","['故事', '親子', '閱讀']",FA910146,1,0,18,2019-08-30
0000015CCDAB7A1C0000000B6375706F795F72656C656173654355,美女健身聯盟,"['Fitness_tw', 'Sports_tw', 'life_tw', 'fitness_tw']","['健康', '健身', '運動']",D1010139,2,0,44,2019-08-30
000001628AA23F3D000000016375706F795F72656C656173654355,艾蜜莉-自由之路｜投資新手9堂課,"['WhiteCollar_tw', 'business_tw', 'FinancialManagement_tw']","['價值投資法', '投資理財', '艾蜜莉']",B0310653,4,42,58,2019-08-30
000001628AA23F3D000000016375706F795F72656C656173654355,艾蜜莉-自由之路｜投資新手9堂課,"['WhiteCollar_tw', 'business_tw', 'FinancialManagement_tw']","['價值投資法', '投資理財', '艾蜜莉']",B0310653,9,593,58,2019-08-30
000001658F0C5812000000016375706F795F70726572656C656173654355,莫煩_Python3 網頁爬蟲教學,"['tech_tw', 'robot_tw']","['AI人工智慧', 'Python', '爬蟲']",B0310653,2,16,69,2019-08-30
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,"['tech_tw', 'robot_tw']",['python'],B0310653,14,445,102,2019-08-30
00000165AD08BC70000000026375706F795F70726572656C656173654355,莫煩_Python3 基礎學 零基礎必修Python入門實作,"['tech_tw', 'robot_tw']",['python'],B0310653,2,10,102,2019-08-30
00000165F64C90C2000000016375706F795F70726572656C656173654355,莫煩_Scikit-learn python數據科學入門,"['tech_tw', 'robot_tw']","['sklearn', '機器學習']",B0310653,4,8,46,2019-08-30
00000165F64C90C2000000016375706F795F70726572656C656173654355,莫煩_Scikit-learn python數據科學入門,"['tech_tw', 'robot_tw']","['sklearn', '機器學習']",B0310653,1,7,46,2019-08-30
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,['empty'],['empty'],B0310653,19,198,47,2019-08-30
000001661A14B2E2000000016375706F795F70726572656C656173654355,莫煩_有趣的機器學習 新手入門聖經,['empty'],['empty'],B0310653,25,5068,47,2019-08-30
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,"['tech_tw', 'robot_tw']",['python'],B0310653,1,33,19,2019-08-30
00000167E4306181000000026375706F795F72656C656173654355,彭彭老師_Python 入門教學 從初學到精通,"['tech_tw', 'robot_tw']",['python'],B0310653,1,59,19,2019-08-30
0000016883BC542C000000026375706F795F72656C656173654355,林軒田_機器學習入門必學 Machine Learning Foundations,"['tech_tw', 'robot_tw']",['機器學習'],B0310653,1,3,25,2019-08-30
00000168E4E001DA000000016375706F795F72656C656173654355, 李宏毅_機器學習基礎與應用,['empty'],['empty'],B0310653,2,0,25,2019-08-30
00000168EB35DA05000000026375706F795F72656C656173654355,李宏毅_第一堂深度學習課,"['tech_tw', 'robot_tw']",['empty'],B0310653,1,13,1,2019-08-30
00000168FF4AF517000000036375706F795F72656C656173654355,林軒田_機器學習技法 Machine Learning Techniques,"['tech_tw', 'robot_tw']",['機器學習'],B0310653,8,289,40,2019-08-30
00000168FF4AF517000000036375706F795F72656C656173654355,林軒田_機器學習技法 Machine Learning Techniques,"['tech_tw', 'robot_tw']",['機器學習'],B0310653,5,431,40,2019-08-30
000001699E6396C0000000046375706F795F72656C656173654355,李宏毅_基礎線性代數,"['tech_tw', 'robot_tw']",['empty'],6CA10149,7,1826,15,2019-08-30
000001699E6396C0000000046375706F795F72656C656173654355,李宏毅_基礎線性代數,"['tech_tw', 'robot_tw']",['empty'],6CA10149,2,30,15,2019-08-30
0000016A61A250D6000000016375706F795F72656C656173654355,"企業大數據認證( Enterprise Big Data Certification, EBDC ) ","['WhiteCollar_tw', 'business_tw', 'tech_tw', 'management_tw', 'robot_tw']",['empty'],C4410729,9,1364,33,2019-08-30
0000016A61A250D6000000016375706F795F72656C656173654355,"企業大數據認證( Enterprise Big Data Certification, EBDC ) ","['WhiteCollar_tw', 'business_tw', 'tech_tw', 'management_tw', 'robot_tw']",['empty'],C4410729,8,47,33,2019-08-30
00000159FD38143B000000036375706F795F70726572656C656173654355,人工智能，機器學習，深度學習,"['tech_tw', 'robot_tw']","['人工智能', '機器學習', '深度學習']",97210140,3,12,103,2019-08-31
00000159FD38143B000000036375706F795F70726572656C656173654355,人工智能，機器學習，深度學習,"['tech_tw', 'robot_tw']","['人工智能', '機器學習', '深度學習']",97210140,1,11,103,2019-08-31
0000015B70A6BD8F000000036375706F795F72656C656173654355,b-crossTV平面設計頻道,"['Hipster_tw', 'design_tw', 'graphic_design_tw']","['平面設計', '設計', '設計平台']",F4810138,2,0,48,2019-08-31
0000015B70A6BD8F000000036375706F795F72656C656173654355,b-crossTV平面設計頻道,"['Hipster_tw', 'design_tw', 'graphic_design_tw']","['平面設計', '設計', '設計平台']",F4810138,2,258,48,2019-08-31
0000015B95102473000000156375706F795F72656C656173654355,Nightblue3 官方中譯版,"['Game_tw', 'LoL_tw']","['Nightblue', '英雄聯盟', '遊戲影片']",49910145,4,32,17,2019-08-31
0000015BAA8791210000001B6375706F795F72656C656173654355,阿滴英文,"['WhiteCollar_tw', 'business_tw', 'career_tw']","['學習', '教學', '英文']",D1010139,2,3,58,2019-08-31
0000015BAAADA6BD0000001C6375706F795F72656C656173654355,小翔 XIANG,"['3CExpert_tw', 'tech_tw', 'mobile_tw']","['3C產品', '產品教學', '產品體驗']",49910145,2,0,41,2019-08-31
0000015BAF5D1AAD000000256375706F795F72656C656173654355,日本人看台灣-三原慧悟,"['Babyhome_tw', 'CityTour_tw', 'Hedonism_tw', 'life_tw', 'TravelLife_tw']","['文化', '旅遊', '生活']",33510142,2,3,30,2019-08-31
0000015BCD29A5A90000002A6375706F795F72656C656173654355,【電獺少女─女孩的科技日常】,"['3CExpert_tw', 'tech_tw', '3c_tw']","['產品實測', '產品評論', '產品體驗']",49910145,3,6,73,2019-08-31
0000015BFC5B3A2C000000026375706F795F72656C656173654355,全民瘋車Bar,"['life_tw', 'car_tw']","['汽車', '消費', '生活']",D1010139,8,203,3,2019-08-31
0000015BFC5B3A2C000000026375706F795F72656C656173654355,全民瘋車Bar,"['life_tw', 'car_tw']","['汽車', '消費', '生活']",D1010139,7,620,3,2019-08-31
0000015C7C624FEE000000056375706F795F72656C656173654355,翔麟的遊戲實況頻道,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['遊戲', '遊戲實況', '遊戲時段']",D1010139,4,10,11,2019-08-31
0000015C7C624FEE000000056375706F795F72656C656173654355,翔麟的遊戲實況頻道,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['遊戲', '遊戲實況', '遊戲時段']",D1010139,1,1,11,2019-08-31
0000015C8339F3F10000000B6375706F795F72656C656173654355,翔麟-Minecraft系列,"['GamePlayer_tw', 'Game_tw', 'GameInformation_tw']","['Minecraft', '遊戲', '遊戲實況']",D1010139,10,2,10,2019-08-31
0000015C8D7C9D24000000046375706F795F72656C656173654355,Auto-Online 汽車線上情報誌,"['life_tw', 'car_tw']","['汽車', '生活情報', '體驗']",97210140,4,551,0,2019-08-31
